0.326	0.253	0.306	0.224	0.280	0.326	0.424	0.145	0.043	0.049	0.146	0.451	0.345	0.043	0.039	0.054	0.388	0.424	0.247	0.270	0.224	0.437	0.293	0.194	0.437	0.451	0.424	0.345
0.714	0.555	0.671	0.491	0.613	0.714	0.931	0.317	0.094	0.108	0.321	0.988	0.757	0.094	0.087	0.118	0.851	0.931	0.541	0.592	0.491	0.959	0.642	0.426	0.959	0.988	0.931	0.757
0.847	0.659	0.795	0.582	0.727	0.847	1.103	0.376	0.111	0.128	0.381	1.172	0.898	0.111	0.103	0.140	1.009	1.103	0.641	0.701	0.582	1.137	0.761	0.505	1.137	1.172	1.103	0.898
1.111	0.864	1.043	0.763	0.954	1.111	1.447	0.494	0.146	0.168	0.499	1.537	1.178	0.146	0.135	0.184	1.324	1.447	0.842	0.920	0.763	1.492	0.999	0.662	1.492	1.537	1.447	1.178
1.200	0.933	1.127	0.824	1.030	1.200	1.563	0.533	0.158	0.182	0.539	1.660	1.272	0.158	0.145	0.199	1.430	1.563	0.909	0.994	0.824	1.611	1.078	0.715	1.611	1.660	1.563	1.272
1.303	1.014	1.224	0.895	1.119	1.303	1.698	0.579	0.171	0.197	0.586	1.803	1.382	0.171	0.158	0.216	1.553	1.698	0.987	1.079	0.895	1.751	1.171	0.777	1.751	1.803	1.698	1.382
1.164	0.906	1.094	0.800	1.000	1.164	1.517	0.517	0.153	0.176	0.523	1.611	1.235	0.153	0.141	0.193	1.388	1.517	0.882	0.964	0.800	1.564	1.047	0.694	1.564	1.611	1.517	1.235
1.148	0.893	1.078	0.788	0.985	1.148	1.496	0.510	0.151	0.174	0.516	1.588	1.217	0.151	0.139	0.190	1.368	1.496	0.870	0.951	0.788	1.542	1.032	0.684	1.542	1.588	1.496	1.217
0.890	0.692	0.836	0.611	0.764	0.890	1.160	0.396	0.117	0.135	0.400	1.231	0.944	0.117	0.108	0.147	1.061	1.160	0.674	0.737	0.611	1.195	0.800	0.530	1.195	1.231	1.160	0.944
0.673	0.524	0.633	0.463	0.578	0.673	0.877	0.299	0.088	0.102	0.303	0.932	0.714	0.088	0.082	0.112	0.803	0.877	0.510	0.558	0.463	0.905	0.605	0.401	0.905	0.932	0.877	0.714




