0.565	0.440	0.537	0.396	0.480	0.553	0.711	0.485	0.269	0.308	0.497	0.757	0.582	0.308	0.130	0.398	0.661	0.717	0.440	0.469	0.757	0.739	0.497	0.661	0.739	0.757	0.717	0.582
0.738	0.576	0.702	0.517	0.627	0.724	0.930	0.636	0.321	0.312	0.650	0.989	0.760	0.332	0.152	0.421	0.864	0.938	0.576	0.613	0.839	0.967	0.650	0.725	0.967	0.989	0.938	0.760
1.049	0.818	0.996	0.734	0.892	1.028	1.321	0.655	0.346	0.379	0.667	1.405	1.080	0.365	0.204	0.450	1.227	1.332	0.818	0.871	0.866	1.374	0.923	0.786	1.374	1.405	1.332	1.080
1.087	0.847	1.032	0.761	0.924	1.065	1.370	0.711	0.377	0.405	0.736	1.456	1.120	0.439	0.213	0.508	1.272	1.381	0.847	0.902	0.892	1.540	0.957	0.852	1.540	1.573	1.497	1.120
1.322	1.031	1.256	0.925	1.123	1.296	1.666	0.764	0.383	0.450	0.828	1.772	1.362	0.526	0.237	0.555	1.547	1.678	1.031	1.098	0.944	1.732	1.164	0.906	1.732	1.772	1.678	1.362
1.465	1.143	1.392	1.025	1.245	1.436	1.846	0.935	0.438	0.508	0.957	1.964	1.510	0.566	0.237	0.641	1.715	1.861	1.143	1.216	1.456	1.919	1.290	1.272	1.919	1.964	1.861	1.510
1.660	1.294	1.576	1.162	1.411	1.626	2.032	1.137	0.468	0.525	1.164	2.084	1.709	0.644	0.260	0.667	1.942	1.874	1.294	1.377	1.772	2.057	1.461	1.547	2.057	1.990	1.990	1.709
1.420	1.107	1.349	0.994	1.207	1.391	1.789	1.261	0.455	0.568	1.290	1.903	1.462	0.889	0.311	0.796	1.661	1.803	1.107	1.178	1.964	1.860	1.249	1.715	1.860	1.903	1.803	1.462
1.178	0.920	1.120	0.825	1.002	1.155	1.485	1.427	1.138	1.330	1.461	1.580	1.214	1.433	1.341	1.201	1.379	1.497	0.920	0.978	1.990	1.543	1.037	1.942	1.543	1.580	1.497	1.214
0.982	0.767	0.934	0.688	0.836	0.963	1.238	1.221	0.668	0.767	1.249	1.316	1.013	1.016	0.910	0.816	1.150	1.248	0.767	0.816	1.903	1.287	0.865	1.661	1.287	1.316	1.248	1.013



