0.404	0.304	0.376	0.263	0.340	0.404	0.527	0.336	0.250	0.295	0.359	0.564	0.477	0.250	0.227	0.327	0.491	0.532	0.295	0.327	0.541	0.509	0.359	0.536	0.554	0.564	0.581	0.477
0.947	0.713	0.883	0.618	0.799	0.947	1.235	0.788	0.586	0.692	0.841	1.321	1.119	0.586	0.533	0.767	1.151	1.247	0.692	0.767	1.267	1.193	0.841	1.257	1.299	1.321	1.363	1.119
1.184	0.891	1.104	0.772	0.998	1.184	1.543	0.984	0.731	0.865	1.051	1.649	1.396	0.731	0.665	0.958	1.437	1.556	0.865	0.958	1.582	1.489	1.051	1.569	1.623	1.649	1.703	1.396
1.553	1.170	1.449	1.013	1.309	1.553	2.024	1.292	0.960	1.135	1.379	2.164	1.832	0.960	0.872	1.257	1.885	2.041	1.135	1.257	2.076	1.954	1.379	2.059	2.129	2.164	2.233	1.832
1.677	1.263	1.563	1.093	1.414	1.677	2.185	1.395	1.036	1.225	1.489	2.336	1.979	1.036	0.942	1.357	2.036	2.204	1.225	1.357	2.242	2.110	1.489	2.223	2.299	2.336	2.412	1.979
1.699	1.279	1.584	1.107	1.431	1.699	2.213	1.412	1.049	1.239	1.507	2.365	2.004	1.049	0.953	1.373	2.060	2.232	1.239	1.373	2.270	2.136	1.507	2.251	2.328	2.365	2.442	2.004
1.627	1.225	1.518	1.061	1.372	1.627	2.121	1.354	1.005	1.189	1.444	2.268	1.921	1.005	0.914	1.316	1.976	2.140	1.189	1.316	2.177	2.049	1.444	2.158	2.232	2.268	2.341	1.921
1.604	1.207	1.497	1.046	1.353	1.604	2.091	1.334	0.992	1.173	1.424	2.236	1.893	0.992	0.901	1.298	1.947	2.110	1.173	1.298	2.146	2.020	1.424	2.127	2.200	2.236	2.307	1.893
1.244	0.937	1.161	0.811	1.049	1.244	1.622	1.035	0.769	0.908	1.104	1.733	1.468	0.769	0.699	1.007	1.510	1.636	0.908	1.007	1.664	1.566	1.104	1.649	1.706	1.733	1.789	1.468
0.992	0.747	0.926	0.647	0.835	0.992	1.293	0.825	0.613	0.725	0.881	1.382	1.170	0.613	0.558	0.802	1.203	1.303	0.725	0.802	1.327	1.248	0.881	1.315	1.360	1.382	1.427	1.170
