0.870	0.823	0.886	0.744	0.783	0.728	0.799	0.878	0.767	0.799	0.720	0.862	0.618	0.767	0.917	0.744	0.823	0.760	0.799	0.752	0.894	0.791	0.720	0.823	0.791	0.862	0.760	0.618
1.258	1.190	1.280	1.075	1.133	1.053	1.155	1.270	1.110	1.155	1.041	1.247	0.892	1.110	1.327	1.075	1.190	1.098	1.155	1.086	1.292	1.143	1.041	1.190	1.143	1.247	1.098	0.892
1.236	1.169	1.259	1.057	1.113	1.034	1.134	1.247	1.090	1.134	1.023	1.225	0.876	1.090	1.303	1.057	1.169	1.078	1.134	1.067	1.270	1.124	1.023	1.169	1.124	1.225	1.078	0.876
1.225	1.159	1.248	1.048	1.103	1.025	1.126	1.237	1.081	1.126	1.014	1.214	0.869	1.081	1.292	1.048	1.159	1.069	1.126	1.059	1.259	1.114	1.014	1.159	1.114	1.214	1.069	0.869
1.215	1.149	1.237	1.039	1.094	1.016	1.116	1.226	1.071	1.116	1.005	1.205	0.862	1.071	1.281	1.039	1.149	1.060	1.116	1.050	1.249	1.105	1.005	1.149	1.105	1.205	1.060	0.862
1.175	1.111	1.197	1.004	1.058	0.983	1.079	1.186	1.036	1.079	0.972	1.164	0.834	1.036	1.239	1.004	1.111	1.026	1.079	1.015	1.207	1.068	0.972	1.111	1.068	1.164	1.026	0.834
1.133	1.071	1.154	0.969	1.020	0.948	1.041	1.143	0.999	1.041	0.938	1.124	0.804	0.999	1.196	0.969	1.071	0.989	1.041	0.979	1.164	1.031	0.938	1.071	1.031	1.124	0.989	0.804
1.122	1.060	1.142	0.959	1.009	0.938	1.030	1.132	0.989	1.030	0.928	1.112	0.795	0.989	1.183	0.959	1.060	0.979	1.030	0.969	1.152	1.020	0.928	1.060	1.020	1.112	0.979	0.795
0.988	0.934	1.006	0.844	0.889	0.827	0.908	0.997	0.871	0.908	0.818	0.980	0.700	0.871	1.042	0.844	0.934	0.862	0.908	0.853	1.015	0.899	0.818	0.934	0.899	0.980	0.862	0.700
0.628	0.594	0.639	0.537	0.565	0.526	0.577	0.634	0.554	0.577	0.520	0.622	0.446	0.554	0.663	0.537	0.594	0.548	0.577	0.543	0.645	0.571	0.520	0.594	0.571	0.622	0.548	0.446

