0.532	0.387	0.537	0.421	0.416	0.436	0.498	0.421	0.397	0.392	0.508	0.498	0.449	0.387	0.401	0.387	0.494	0.411	0.402	0.421	0.464	0.449	0.498	0.406	0.449	0.494	0.396	0.372
0.970	0.705	0.978	0.767	0.758	0.793	0.908	0.767	0.444	0.427	0.926	0.908	0.820	0.428	0.442	0.447	0.899	0.566	0.731	0.767	0.846	0.820	0.908	0.740	0.820	0.899	0.723	0.679
0.988	0.718	0.997	0.782	0.772	0.808	0.925	0.782	0.503	0.484	0.943	0.925	0.836	0.474	0.484	0.503	0.916	0.598	0.746	0.782	0.862	0.836	0.925	0.754	0.836	0.916	0.737	0.692
1.041	0.757	1.050	0.824	0.814	0.852	0.975	0.824	0.566	0.527	0.993	0.975	0.881	0.512	0.529	0.608	0.965	0.694	0.785	0.824	0.908	0.881	0.975	0.795	0.881	0.965	0.776	0.728
1.071	0.780	1.081	0.848	0.837	0.877	1.004	0.848	0.614	0.562	1.023	1.004	0.906	0.568	0.516	0.656	0.993	0.645	0.808	0.848	0.935	0.906	1.004	0.818	0.906	0.993	0.799	0.750
1.099	0.799	1.108	0.869	0.859	0.899	1.028	0.869	0.889	0.821	1.048	1.028	0.929	0.657	0.904	0.959	1.019	0.738	0.829	0.869	0.959	0.929	1.028	0.839	0.929	1.019	0.819	0.769
1.112	0.809	1.122	0.880	0.870	0.910	1.041	0.880	0.900	0.960	1.061	1.041	0.940	0.880	1.152	1.152	1.031	0.860	0.839	0.880	0.971	0.940	1.041	0.849	0.940	1.031	0.829	0.778
1.136	0.826	1.146	0.898	0.888	0.929	1.063	0.898	0.918	0.981	1.083	1.063	0.959	0.898	1.177	1.177	1.053	0.877	0.857	0.898	0.991	0.959	1.063	0.867	0.959	1.053	0.847	0.794
1.154	0.839	1.164	0.913	0.903	0.944	1.081	0.913	0.934	0.996	1.102	1.081	0.976	0.913	1.187	1.196	1.070	1.580	0.871	0.913	1.007	0.976	1.081	0.882	0.976	1.070	0.860	0.808
0.985	0.716	0.994	0.780	0.771	0.806	0.923	0.780	0.797	0.851	0.940	0.923	0.833	0.780	1.030	1.021	0.914	0.761	0.743	0.780	0.860	0.833	0.923	0.752	0.833	0.914	0.735	0.690

