0.900	0.745	0.886	0.664	0.709	0.672	0.760	0.827	0.265	0.289	0.664	0.827	0.598	0.137	0.107	0.163	0.775	0.738	0.723	0.679	0.871	0.775	0.664	0.775	0.775	0.827	0.738	0.598
0.960	0.794	0.944	0.708	0.755	0.716	0.810	0.881	0.342	0.421	0.708	0.881	0.637	0.325	0.186	0.345	0.826	0.787	0.771	0.724	0.928	0.826	0.708	0.826	0.826	0.881	0.787	0.637
1.070	0.886	1.053	0.789	0.842	0.798	0.903	0.982	0.824	0.860	0.789	0.982	0.710	0.824	0.965	0.807	0.921	0.877	0.860	0.807	1.035	0.921	0.789	0.921	0.921	0.982	0.877	0.710
1.278	1.058	1.257	0.943	1.005	0.953	1.079	1.173	0.985	1.026	0.943	1.173	0.848	0.985	1.152	0.964	1.100	1.047	1.026	0.964	1.236	1.100	0.943	1.100	1.100	1.173	1.047	0.848
1.351	1.118	1.329	0.997	1.063	1.008	1.141	1.240	1.041	1.085	0.997	1.240	0.897	1.041	1.218	1.019	1.163	1.107	1.085	1.019	1.307	1.163	0.997	1.163	1.163	1.240	1.107	0.897
1.561	1.292	1.535	1.151	1.228	1.164	1.318	1.433	1.203	1.254	1.151	1.433	1.036	1.203	1.407	1.177	1.343	1.279	1.254	1.177	1.510	1.343	1.151	1.343	1.343	1.433	1.279	1.036
1.404	1.163	1.381	1.036	1.105	1.048	1.186	1.289	1.082	1.128	1.036	1.289	0.932	1.082	1.266	1.059	1.209	1.151	1.128	1.059	1.358	1.209	1.036	1.209	1.209	1.289	1.151	0.932
1.354	1.121	1.332	0.999	1.066	1.010	1.144	1.243	1.044	1.088	0.999	1.243	0.899	1.044	1.221	1.021	1.166	1.110	1.088	1.021	1.310	1.166	0.999	1.166	1.166	1.243	1.110	0.899
1.211	1.003	1.191	0.894	0.953	0.903	1.023	1.112	0.933	0.973	0.894	1.112	0.804	0.933	1.092	0.913	1.042	0.993	0.973	0.913	1.172	1.042	0.894	1.042	1.042	1.112	0.993	0.804
1.111	0.920	1.093	0.819	0.874	0.829	0.938	1.020	0.856	0.892	0.819	1.020	0.738	0.856	1.002	0.838	0.956	0.911	0.892	0.838	1.074	0.956	0.819	0.956	0.956	1.020	0.911	0.738



