1.254	1.022	1.173	0.859	0.961	0.980	1.133	1.101	0.377	0.512	0.931	1.213	0.889	0.390	0.295	0.390	1.112	1.092	0.910	0.880	1.234	1.122	0.931	1.112	1.122	1.213	1.092	0.889
1.322	1.077	1.236	0.906	1.012	1.034	1.194	1.162	0.478	0.573	0.980	1.279	0.938	0.421	0.450	0.460	1.172	1.151	0.960	0.927	1.300	1.183	0.980	1.172	1.183	1.279	1.151	0.938
1.487	1.201	1.378	1.011	1.129	1.152	1.331	1.296	0.534	0.600	1.093	1.426	1.045	0.450	0.465	0.512	1.307	1.283	1.070	1.034	1.450	1.319	1.093	1.307	1.319	1.426	1.283	1.045
1.722	1.358	1.560	1.143	1.278	1.304	1.506	1.465	0.624	0.629	1.236	1.614	1.183	0.461	0.531	0.553	1.479	1.453	1.210	1.170	1.640	1.492	1.236	1.479	1.492	1.614	1.453	1.183
1.760	1.433	1.645	1.206	1.348	1.377	1.589	1.546	0.669	0.664	1.305	1.703	1.249	0.556	0.573	0.610	1.560	1.532	1.276	1.235	1.731	1.575	1.305	1.560	1.575	1.703	1.532	1.249
1.837	1.497	1.718	1.260	1.407	1.437	1.659	1.615	0.712	0.739	1.363	1.777	1.304	0.591	0.609	0.654	1.630	1.600	1.334	1.289	1.808	1.645	1.363	1.630	1.645	1.777	1.600	1.304
1.915	1.560	1.791	1.312	1.468	1.498	1.729	1.684	0.727	0.766	1.421	1.853	1.359	0.761	0.664	0.800	1.699	1.667	1.391	1.344	1.885	1.714	1.421	1.699	1.714	1.853	1.667	1.359
2.411	2.009	2.308	1.691	1.889	1.929	2.228	1.760	1.318	1.232	1.574	2.386	1.750	1.221	1.128	1.356	2.188	2.148	1.790	1.731	1.970	2.207	1.830	1.772	2.207	2.386	2.148	1.750
1.769	1.442	1.656	1.213	1.356	1.385	1.598	2.168	1.691	1.790	1.830	1.713	1.256	1.691	1.571	1.731	1.570	1.542	1.285	1.242	2.426	1.585	1.313	2.188	1.585	1.713	1.542	1.256
1.537	1.252	1.437	1.053	1.177	1.202	1.388	1.351	1.053	1.115	1.140	1.487	1.090	1.053	0.979	1.078	1.363	1.338	1.115	1.078	1.512	1.375	1.140	1.363	1.375	1.487	1.338	1.090

