0.901	0.727	0.836	0.611	0.654	0.662	0.821	0.396	0.060	0.063	0.334	0.901	0.654	0.101	0.085	0.104	0.814	0.800	0.632	0.625	0.300	0.829	0.669	0.407	0.829	0.887	0.800	0.654
0.920	0.774	0.890	0.650	0.697	0.704	0.875	0.422	0.064	0.067	0.356	0.910	0.697	0.107	0.090	0.111	0.867	0.851	0.673	0.666	0.320	0.882	0.712	0.433	0.882	0.944	0.851	0.697
1.703	1.373	1.579	1.154	1.236	1.250	1.552	0.749	0.114	0.119	0.632	1.703	1.236	0.190	0.160	0.197	1.538	1.511	1.195	1.181	0.568	1.566	1.264	0.769	1.566	1.676	1.511	1.236
1.278	1.030	1.185	0.866	0.927	0.938	1.164	0.562	0.086	0.090	0.474	1.278	0.927	0.143	0.120	0.148	1.154	1.133	0.897	0.886	0.426	1.175	0.948	0.577	1.175	1.257	1.133	0.927
1.334	1.076	1.238	0.904	0.969	0.979	1.216	0.587	0.089	0.094	0.495	1.334	0.969	0.149	0.126	0.154	1.205	1.184	0.936	0.926	0.445	1.227	0.990	0.603	1.227	1.313	1.184	0.969
1.391	1.122	1.290	0.942	1.010	1.021	1.268	0.611	0.093	0.098	0.516	1.391	1.010	0.155	0.131	0.161	1.256	1.234	0.976	0.965	0.464	1.279	1.032	0.628	1.279	1.369	1.234	1.010
1.560	1.258	1.447	1.057	1.133	1.145	1.422	0.686	0.104	0.109	0.579	1.560	1.133	0.174	0.147	0.180	1.409	1.384	1.095	1.082	0.520	1.435	1.158	0.705	1.435	1.535	1.384	1.133
1.404	1.133	1.303	0.951	1.019	1.031	1.280	0.617	0.094	0.099	0.521	1.404	1.019	0.157	0.132	0.162	1.269	1.246	0.985	0.974	0.441	1.291	1.042	0.634	1.291	1.282	1.246	1.019
1.211	0.977	1.123	0.821	0.879	0.889	1.104	0.532	0.081	0.085	0.449	1.211	0.879	0.135	0.114	0.140	1.094	1.075	0.850	0.840	0.404	1.114	0.899	0.547	1.114	1.192	1.075	0.879
1.111	0.896	1.030	0.753	0.806	0.815	1.012	0.488	0.074	0.078	0.412	1.111	0.806	0.124	0.105	0.128	1.003	0.985	0.779	0.770	0.370	1.021	0.824	0.502	1.021	1.093	0.985	0.806





