0.900	0.745	0.886	0.664	0.709	0.672	0.760	0.827	0.694	0.723	0.664	0.827	0.598	0.694	0.812	0.679	0.775	0.738	0.723	0.679	0.871	0.775	0.664	0.775	0.775	0.827	0.738	0.598
1.070	0.886	1.053	0.789	0.842	0.798	0.903	0.982	0.824	0.860	0.789	0.982	0.710	0.824	0.965	0.807	0.921	0.877	0.860	0.807	1.035	0.921	0.789	0.921	0.921	0.982	0.877	0.710
1.277	1.057	1.256	0.942	1.005	0.953	1.078	1.172	0.984	1.026	0.942	1.172	0.848	0.984	1.151	0.963	1.099	1.047	1.026	0.963	1.235	1.099	0.942	1.099	1.099	1.172	1.047	0.848
1.391	1.152	1.368	1.026	1.095	1.038	1.174	1.277	1.072	1.117	1.026	1.277	0.924	1.072	1.254	1.049	1.197	1.140	1.117	1.049	1.345	1.197	1.026	1.197	1.197	1.277	1.140	0.924
1.511	1.251	1.486	1.115	1.189	1.127	1.275	1.387	1.164	1.214	1.115	1.387	1.003	1.164	1.362	1.139	1.300	1.238	1.214	1.139	1.461	1.300	1.115	1.300	1.300	1.387	1.238	1.003
1.414	1.171	1.391	1.043	1.113	1.055	1.194	1.299	1.090	1.136	1.043	1.299	0.939	1.090	1.275	1.067	1.217	1.159	1.136	1.067	1.368	1.217	1.043	1.217	1.217	1.299	1.159	0.939
1.354	1.121	1.332	0.999	1.066	1.010	1.144	1.243	1.044	1.088	0.999	1.243	0.899	1.044	1.221	1.021	1.166	1.110	1.088	1.021	1.310	1.166	0.999	1.166	1.166	1.243	1.110	0.899
1.211	1.003	1.191	0.894	0.953	0.903	1.023	1.112	0.933	0.973	0.894	1.112	0.804	0.933	1.092	0.913	1.042	0.993	0.973	0.913	1.172	1.042	0.894	1.042	1.042	1.112	0.993	0.804
1.111	0.920	1.093	0.819	0.874	0.829	0.938	1.020	0.856	0.892	0.819	1.020	0.738	0.856	1.002	0.838	0.956	0.911	0.892	0.838	1.074	0.956	0.819	0.956	0.956	1.020	0.911	0.738
0.960	0.794	0.944	0.708	0.755	0.716	0.810	0.881	0.739	0.771	0.708	0.881	0.637	0.739	0.865	0.724	0.826	0.787	0.771	0.724	0.928	0.826	0.708	0.826	0.826	0.881	0.787	0.637

