0.900	0.732	0.871	0.652	0.622	0.593	0.747	0.813	0.326	0.284	0.652	0.813	0.586	0.206	0.142	0.413	0.761	0.732	0.710	0.666	0.857	0.769	0.659	0.769	0.769	0.813	0.659	0.520
0.970	0.780	0.928	0.694	0.663	0.632	0.796	0.866	0.375	0.334	0.694	0.866	0.624	0.251	0.174	0.423	0.811	0.780	0.757	0.710	0.913	0.819	0.702	0.819	0.819	0.866	0.702	0.554
1.070	0.870	1.035	0.774	0.739	0.705	0.887	0.966	0.397	0.357	0.774	0.966	0.696	0.273	0.205	0.468	0.905	0.870	0.844	0.792	1.018	0.913	0.783	0.913	0.913	0.966	0.783	0.618
1.221	0.903	1.075	0.804	0.768	0.732	0.921	1.002	0.407	0.392	0.804	1.002	0.723	0.296	0.238	0.505	0.939	0.903	0.876	0.822	1.057	0.948	0.813	0.948	0.948	1.002	0.813	0.641
1.278	1.039	1.236	0.925	0.883	0.841	1.060	1.153	0.431	0.408	0.925	1.153	0.831	0.325	0.296	0.537	1.080	1.039	1.008	0.945	1.215	1.091	0.935	1.091	1.091	1.073	0.935	0.738
1.391	1.131	1.346	1.006	0.961	0.916	1.153	1.255	0.453	0.417	1.006	1.255	0.905	0.369	0.305	0.552	1.176	1.131	1.097	1.029	1.333	1.187	1.018	1.187	1.187	1.255	1.018	0.803
1.531	1.326	1.478	1.180	1.127	1.074	1.352	1.274	0.473	0.428	1.074	1.472	1.061	0.452	0.336	0.642	1.379	1.326	1.286	1.207	1.541	1.392	1.193	1.392	1.392	1.552	1.193	0.941
1.364	1.109	1.320	0.987	0.943	0.899	1.132	1.472	0.562	0.446	1.180	1.231	0.887	0.470	0.396	0.670	1.154	1.109	1.076	1.009	1.298	1.165	0.998	1.165	1.165	1.231	0.998	0.788
1.354	1.101	1.310	0.980	0.936	0.892	1.123	1.231	0.577	0.486	0.987	1.222	0.881	0.502	0.529	0.685	1.145	1.101	1.068	1.002	1.288	1.156	0.991	1.156	1.156	1.222	0.991	0.782
1.211	0.985	1.272	0.876	0.837	0.798	1.004	1.222	1.024	1.068	0.980	1.093	0.788	0.916	1.073	0.965	1.024	0.985	0.955	0.896	1.152	1.034	0.886	1.034	1.034	1.093	0.886	0.699




