0.700	0.579	0.677	0.505	0.545	0.620	0.579	0.637	0.376	0.389	0.522	0.671	0.488	0.267	0.227	0.227	0.511	0.534	0.516	0.620	0.597	0.511	0.511	0.505	0.539	0.516	0.677	0.620
1.019	0.844	0.986	0.735	0.794	0.902	0.844	0.927	0.417	0.443	0.760	0.977	0.710	0.316	0.268	0.288	0.743	0.777	0.752	0.902	0.869	0.743	0.743	0.735	0.785	0.752	0.986	0.902
1.167	0.966	1.129	0.842	0.909	1.033	0.966	1.062	0.479	0.498	0.871	1.120	0.813	0.368	0.294	0.328	0.852	0.890	0.861	1.033	0.995	0.852	0.852	0.842	0.899	0.861	1.129	1.033
1.200	0.993	1.161	0.866	0.934	1.062	0.993	1.092	0.538	0.525	0.895	1.151	0.836	0.420	0.319	0.356	0.875	0.915	0.885	1.062	1.023	0.875	0.875	0.866	0.925	0.885	1.161	1.062
1.323	1.087	1.270	0.947	1.022	1.162	1.087	1.194	0.593	0.584	0.979	1.259	0.914	0.476	0.366	0.385	0.958	1.001	0.968	1.162	1.119	0.958	0.958	0.947	1.011	0.968	1.270	1.162
1.366	1.122	1.311	0.978	1.056	1.200	1.122	1.233	0.618	0.625	1.011	1.300	0.945	0.498	0.427	0.436	0.989	1.033	1.000	1.200	1.156	0.989	0.989	0.978	1.045	1.000	1.311	1.200
1.414	1.162	1.358	1.013	1.093	1.243	1.162	1.277	0.973	1.082	1.076	1.347	0.978	0.867	0.976	0.993	1.024	1.070	1.036	1.243	1.197	1.024	1.024	1.013	1.082	1.036	1.358	1.243
1.424	1.179	1.377	1.027	1.109	1.261	1.179	1.296	1.039	1.097	1.145	1.366	0.992	1.296	1.354	1.787	1.039	1.086	1.051	1.261	1.214	1.039	1.039	1.027	1.097	1.051	1.377	1.261
1.399	1.158	1.353	1.009	1.089	1.239	1.158	1.273	1.057	1.078	1.265	1.342	0.975	1.273	1.330	1.328	1.021	1.067	1.032	1.239	1.193	1.021	1.021	1.009	1.078	1.032	1.353	1.239
1.277	1.057	1.235	0.921	0.994	1.130	1.057	1.161	0.931	0.984	0.952	1.224	0.889	1.161	1.214	1.266	0.931	0.973	0.942	1.130	1.088	0.931	0.931	0.921	0.984	0.942	1.235	1.130




