0.719	0.599	0.731	0.557	0.593	0.611	0.689	0.569	0.593	0.539	0.665	0.479	0.569	0.623	0.588	0.531	0.629	0.587	0.594	0.554	0.696	0.611	0.551	0.630	0.611	0.666	0.593	0.479
1.013	0.844	1.030	0.785	0.836	0.861	0.971	0.802	0.836	0.760	0.937	0.676	0.802	0.878	0.828	1.050	0.887	0.828	0.837	0.781	0.981	0.861	0.777	0.888	0.861	0.938	0.835	0.676
1.263	1.053	1.285	0.979	1.042	1.074	1.211	1.000	1.042	0.948	1.169	0.842	1.000	1.095	1.033	1.285	1.106	1.032	1.043	0.974	1.224	1.074	0.969	1.108	1.074	1.170	1.042	0.842
1.381	1.151	1.404	1.071	1.140	1.174	1.324	1.094	1.140	1.036	1.278	0.921	1.094	1.197	1.129	1.385	1.209	1.128	1.141	1.065	1.338	1.174	1.059	1.211	1.174	1.279	1.139	0.921
1.360	1.134	1.353	1.054	1.122	1.156	1.304	1.077	1.122	1.020	1.258	0.907	1.077	1.179	1.112	1.383	1.190	1.111	1.123	1.048	1.317	1.156	1.043	1.193	1.156	1.260	1.121	0.907
1.292	1.077	1.314	1.001	1.066	1.098	1.238	1.023	1.066	0.969	1.195	0.861	1.023	1.120	1.057	1.314	1.131	1.055	1.067	0.996	1.251	1.098	0.991	1.133	1.098	1.197	1.065	0.861
1.271	1.059	1.252	0.985	1.048	1.080	1.218	1.006	1.048	0.953	1.175	0.847	1.006	1.101	1.039	1.292	1.112	1.038	1.049	0.979	1.230	1.080	0.974	1.114	1.080	1.177	1.047	0.847
1.092	0.910	1.110	0.846	0.901	0.928	1.046	0.864	0.901	0.819	1.010	0.728	0.864	0.946	0.893	1.360	0.955	0.892	0.902	0.841	1.057	0.928	0.837	0.957	0.928	1.011	0.900	0.728
1.054	0.878	1.072	0.817	0.870	0.896	1.010	0.835	0.870	0.791	0.975	0.703	0.835	0.914	0.862	1.072	0.922	0.861	0.871	0.812	1.021	0.896	0.808	0.924	0.896	0.976	0.869	0.703
1.044	0.870	1.061	0.809	0.861	0.887	1.000	0.826	0.861	0.783	0.965	0.696	0.826	0.905	0.853	1.061	0.913	0.852	0.862	0.804	1.011	0.887	0.800	0.915	0.887	0.966	0.860	0.696

